typeName,time,materialtypeid,groupID,typeName,quantity
"Small Nanobot Accelerator II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Nanobot Accelerator II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Nanobot Accelerator II",15600,20416,333,"Datacore - Nanite Engineering",2
"Small Remote Repair Augmentor II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Remote Repair Augmentor II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Remote Repair Augmentor II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Remote Repair Augmentor II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Remote Repair Augmentor II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Remote Repair Augmentor II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Salvage Tackle II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Salvage Tackle II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Salvage Tackle II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Salvage Tackle II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Salvage Tackle II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Salvage Tackle II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Auxiliary Thrusters II",7200,20415,333,"Datacore - Molecular Engineering",1
"Small Auxiliary Thrusters II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Auxiliary Thrusters II",15600,20415,333,"Datacore - Molecular Engineering",2
"Medium Auxiliary Thrusters II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Auxiliary Thrusters II",30900,20415,333,"Datacore - Molecular Engineering",4
"Capital Auxiliary Thrusters II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Cargohold Optimization II",7200,20415,333,"Datacore - Molecular Engineering",1
"Small Cargohold Optimization II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Cargohold Optimization II",15600,20415,333,"Datacore - Molecular Engineering",2
"Medium Cargohold Optimization II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Cargohold Optimization II",30900,20415,333,"Datacore - Molecular Engineering",4
"Capital Cargohold Optimization II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Dynamic Fuel Valve II",7200,20415,333,"Datacore - Molecular Engineering",1
"Small Dynamic Fuel Valve II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Dynamic Fuel Valve II",15600,20415,333,"Datacore - Molecular Engineering",2
"Medium Dynamic Fuel Valve II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Dynamic Fuel Valve II",30900,20415,333,"Datacore - Molecular Engineering",4
"Capital Dynamic Fuel Valve II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Engine Thermal Shielding II",7200,20415,333,"Datacore - Molecular Engineering",1
"Small Engine Thermal Shielding II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Engine Thermal Shielding II",15600,20415,333,"Datacore - Molecular Engineering",2
"Medium Engine Thermal Shielding II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Engine Thermal Shielding II",30900,20415,333,"Datacore - Molecular Engineering",4
"Capital Engine Thermal Shielding II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Hyperspatial Velocity Optimizer II",7200,20415,333,"Datacore - Molecular Engineering",1
"Small Hyperspatial Velocity Optimizer II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Hyperspatial Velocity Optimizer II",15600,20415,333,"Datacore - Molecular Engineering",2
"Medium Hyperspatial Velocity Optimizer II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Hyperspatial Velocity Optimizer II",30900,20415,333,"Datacore - Molecular Engineering",4
"Capital Hyperspatial Velocity Optimizer II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Low Friction Nozzle Joints II",7200,20415,333,"Datacore - Molecular Engineering",1
"Small Low Friction Nozzle Joints II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Low Friction Nozzle Joints II",15600,20415,333,"Datacore - Molecular Engineering",2
"Medium Low Friction Nozzle Joints II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Low Friction Nozzle Joints II",30900,20415,333,"Datacore - Molecular Engineering",4
"Capital Low Friction Nozzle Joints II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Polycarbon Engine Housing II",7200,20415,333,"Datacore - Molecular Engineering",1
"Small Polycarbon Engine Housing II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Polycarbon Engine Housing II",15600,20415,333,"Datacore - Molecular Engineering",2
"Medium Polycarbon Engine Housing II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Polycarbon Engine Housing II",30900,20415,333,"Datacore - Molecular Engineering",4
"Capital Polycarbon Engine Housing II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Warp Core Optimizer II",7200,20415,333,"Datacore - Molecular Engineering",1
"Small Warp Core Optimizer II",7200,20416,333,"Datacore - Nanite Engineering",1
"Medium Warp Core Optimizer II",15600,20415,333,"Datacore - Molecular Engineering",2
"Medium Warp Core Optimizer II",15600,20416,333,"Datacore - Nanite Engineering",2
"Capital Warp Core Optimizer II",30900,20415,333,"Datacore - Molecular Engineering",4
"Capital Warp Core Optimizer II",30900,20416,333,"Datacore - Nanite Engineering",4
"Small Emission Scope Sharpener II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Emission Scope Sharpener II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Emission Scope Sharpener II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Emission Scope Sharpener II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Emission Scope Sharpener II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Emission Scope Sharpener II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Gravity Capacitor Upgrade II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Gravity Capacitor Upgrade II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Gravity Capacitor Upgrade II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Gravity Capacitor Upgrade II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Gravity Capacitor Upgrade II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Gravity Capacitor Upgrade II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Liquid Cooled Electronics II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Liquid Cooled Electronics II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Liquid Cooled Electronics II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Liquid Cooled Electronics II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Liquid Cooled Electronics II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Liquid Cooled Electronics II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Memetic Algorithm Bank II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Memetic Algorithm Bank II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Memetic Algorithm Bank II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Memetic Algorithm Bank II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Memetic Algorithm Bank II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Memetic Algorithm Bank II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Signal Disruption Amplifier II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Signal Disruption Amplifier II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Signal Disruption Amplifier II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Signal Disruption Amplifier II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Signal Disruption Amplifier II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Signal Disruption Amplifier II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Inverted Signal Field Projector II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Inverted Signal Field Projector II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Inverted Signal Field Projector II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Inverted Signal Field Projector II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Inverted Signal Field Projector II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Inverted Signal Field Projector II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Ionic Field Projector II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Ionic Field Projector II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Ionic Field Projector II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Ionic Field Projector II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Ionic Field Projector II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Ionic Field Projector II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Particle Dispersion Augmentor II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Particle Dispersion Augmentor II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Particle Dispersion Augmentor II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Particle Dispersion Augmentor II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Particle Dispersion Augmentor II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Particle Dispersion Augmentor II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Particle Dispersion Projector II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Particle Dispersion Projector II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Particle Dispersion Projector II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Particle Dispersion Projector II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Particle Dispersion Projector II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Particle Dispersion Projector II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Signal Focusing Kit II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Signal Focusing Kit II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Signal Focusing Kit II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Signal Focusing Kit II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Signal Focusing Kit II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Signal Focusing Kit II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Targeting System Subcontroller II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Targeting System Subcontroller II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Targeting System Subcontroller II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Targeting System Subcontroller II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Targeting System Subcontroller II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Targeting System Subcontroller II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Targeting Systems Stabilizer II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Targeting Systems Stabilizer II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Targeting Systems Stabilizer II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Targeting Systems Stabilizer II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Targeting Systems Stabilizer II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Targeting Systems Stabilizer II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Tracking Diagnostic Subroutines II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Tracking Diagnostic Subroutines II",7200,20418,333,"Datacore - Electronic Engineering",1
"Medium Tracking Diagnostic Subroutines II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Tracking Diagnostic Subroutines II",15600,20418,333,"Datacore - Electronic Engineering",2
"Capital Tracking Diagnostic Subroutines II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Tracking Diagnostic Subroutines II",30900,20418,333,"Datacore - Electronic Engineering",4
"Small Ancillary Current Router II",7200,20411,333,"Datacore - High Energy Physics",1
"Small Ancillary Current Router II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Ancillary Current Router II",15600,20411,333,"Datacore - High Energy Physics",2
"Medium Ancillary Current Router II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Ancillary Current Router II",30900,20411,333,"Datacore - High Energy Physics",4
"Capital Ancillary Current Router II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Capacitor Control Circuit II",7200,20411,333,"Datacore - High Energy Physics",1
"Small Capacitor Control Circuit II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Capacitor Control Circuit II",15600,20411,333,"Datacore - High Energy Physics",2
"Medium Capacitor Control Circuit II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Capacitor Control Circuit II",30900,20411,333,"Datacore - High Energy Physics",4
"Capital Capacitor Control Circuit II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Egress Port Maximizer II",7200,20411,333,"Datacore - High Energy Physics",1
"Small Egress Port Maximizer II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Egress Port Maximizer II",15600,20411,333,"Datacore - High Energy Physics",2
"Medium Egress Port Maximizer II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Egress Port Maximizer II",30900,20411,333,"Datacore - High Energy Physics",4
"Capital Egress Port Maximizer II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Powergrid Subroutine Maximizer II",7200,20411,333,"Datacore - High Energy Physics",1
"Small Powergrid Subroutine Maximizer II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Powergrid Subroutine Maximizer II",15600,20411,333,"Datacore - High Energy Physics",2
"Medium Powergrid Subroutine Maximizer II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Powergrid Subroutine Maximizer II",30900,20411,333,"Datacore - High Energy Physics",4
"Capital Powergrid Subroutine Maximizer II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Semiconductor Memory Cell II",7200,20411,333,"Datacore - High Energy Physics",1
"Small Semiconductor Memory Cell II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Semiconductor Memory Cell II",15600,20411,333,"Datacore - High Energy Physics",2
"Medium Semiconductor Memory Cell II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Semiconductor Memory Cell II",30900,20411,333,"Datacore - High Energy Physics",4
"Capital Semiconductor Memory Cell II",30900,20414,333,"Datacore - Quantum Physics",4
"Small Algid Energy Administrations Unit II",7200,20411,333,"Datacore - High Energy Physics",1
"Small Algid Energy Administrations Unit II",7200,20413,333,"Datacore - Laser Physics",1
"Medium Algid Energy Administrations Unit II",15600,20411,333,"Datacore - High Energy Physics",2
"Medium Algid Energy Administrations Unit II",15600,20413,333,"Datacore - Laser Physics",2
"Capital Algid Energy Administrations Unit II",30900,20411,333,"Datacore - High Energy Physics",4
"Capital Algid Energy Administrations Unit II",30900,20413,333,"Datacore - Laser Physics",4
"Small Energy Ambit Extension II",7200,20411,333,"Datacore - High Energy Physics",1
"Small Energy Ambit Extension II",7200,20413,333,"Datacore - Laser Physics",1
"Medium Energy Ambit Extension II",15600,20411,333,"Datacore - High Energy Physics",2
"Medium Energy Ambit Extension II",15600,20413,333,"Datacore - Laser Physics",2
"Capital Energy Ambit Extension II",30900,20411,333,"Datacore - High Energy Physics",4
"Capital Energy Ambit Extension II",30900,20413,333,"Datacore - Laser Physics",4
"Small Energy Burst Aerator II",7200,20411,333,"Datacore - High Energy Physics",1
"Small Energy Burst Aerator II",7200,20413,333,"Datacore - Laser Physics",1
"Medium Energy Burst Aerator II",15600,20411,333,"Datacore - High Energy Physics",2
"Medium Energy Burst Aerator II",15600,20413,333,"Datacore - Laser Physics",2
"Capital Energy Burst Aerator II",30900,20411,333,"Datacore - High Energy Physics",4
"Capital Energy Burst Aerator II",30900,20413,333,"Datacore - Laser Physics",4
"Small Energy Collision Accelerator II",7200,20411,333,"Datacore - High Energy Physics",1
"Small Energy Collision Accelerator II",7200,20413,333,"Datacore - Laser Physics",1
"Medium Energy Collision Accelerator II",15600,20411,333,"Datacore - High Energy Physics",2
"Medium Energy Collision Accelerator II",15600,20413,333,"Datacore - Laser Physics",2
"Capital Energy Collision Accelerator II",30900,20411,333,"Datacore - High Energy Physics",4
"Capital Energy Collision Accelerator II",30900,20413,333,"Datacore - Laser Physics",4
"Small Energy Discharge Elutriation II",7200,20411,333,"Datacore - High Energy Physics",1
"Small Energy Discharge Elutriation II",7200,20413,333,"Datacore - Laser Physics",1
"Medium Energy Discharge Elutriation II",15600,20411,333,"Datacore - High Energy Physics",2
"Medium Energy Discharge Elutriation II",15600,20413,333,"Datacore - Laser Physics",2
"Capital Energy Discharge Elutriation II",30900,20411,333,"Datacore - High Energy Physics",4
"Capital Energy Discharge Elutriation II",30900,20413,333,"Datacore - Laser Physics",4
"Small Energy Locus Coordinator II",7200,20411,333,"Datacore - High Energy Physics",1
"Small Energy Locus Coordinator II",7200,20413,333,"Datacore - Laser Physics",1
"Medium Energy Locus Coordinator II",15600,20411,333,"Datacore - High Energy Physics",2
"Medium Energy Locus Coordinator II",15600,20413,333,"Datacore - Laser Physics",2
"Capital Energy Locus Coordinator II",30900,20411,333,"Datacore - High Energy Physics",4
"Capital Energy Locus Coordinator II",30900,20413,333,"Datacore - Laser Physics",4
"Small Energy Metastasis Adjuster II",7200,20411,333,"Datacore - High Energy Physics",1
"Small Energy Metastasis Adjuster II",7200,20413,333,"Datacore - Laser Physics",1
"Medium Energy Metastasis Adjuster II",15600,20411,333,"Datacore - High Energy Physics",2
"Medium Energy Metastasis Adjuster II",15600,20413,333,"Datacore - Laser Physics",2
"Capital Energy Metastasis Adjuster II",30900,20411,333,"Datacore - High Energy Physics",4
"Capital Energy Metastasis Adjuster II",30900,20413,333,"Datacore - Laser Physics",4
"Small Algid Hybrid Administrations Unit II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Algid Hybrid Administrations Unit II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Algid Hybrid Administrations Unit II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Algid Hybrid Administrations Unit II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Algid Hybrid Administrations Unit II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Algid Hybrid Administrations Unit II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Hybrid Ambit Extension II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Hybrid Ambit Extension II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Hybrid Ambit Extension II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Hybrid Ambit Extension II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Hybrid Ambit Extension II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Hybrid Ambit Extension II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Hybrid Burst Aerator II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Hybrid Burst Aerator II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Hybrid Burst Aerator II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Hybrid Burst Aerator II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Hybrid Burst Aerator II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Hybrid Burst Aerator II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Hybrid Collision Accelerator II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Hybrid Collision Accelerator II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Hybrid Collision Accelerator II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Hybrid Collision Accelerator II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Hybrid Collision Accelerator II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Hybrid Collision Accelerator II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Hybrid Discharge Elutriation II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Hybrid Discharge Elutriation II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Hybrid Discharge Elutriation II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Hybrid Discharge Elutriation II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Hybrid Discharge Elutriation II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Hybrid Discharge Elutriation II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Hybrid Locus Coordinator II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Hybrid Locus Coordinator II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Hybrid Locus Coordinator II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Hybrid Locus Coordinator II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Hybrid Locus Coordinator II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Hybrid Locus Coordinator II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Hybrid Metastasis Adjuster II",7200,20417,333,"Datacore - Electromagnetic Physics",1
"Small Hybrid Metastasis Adjuster II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Hybrid Metastasis Adjuster II",15600,20417,333,"Datacore - Electromagnetic Physics",2
"Medium Hybrid Metastasis Adjuster II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Hybrid Metastasis Adjuster II",30900,20417,333,"Datacore - Electromagnetic Physics",4
"Capital Hybrid Metastasis Adjuster II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Bay Loading Accelerator II",7200,20420,333,"Datacore - Rocket Science",1
"Small Bay Loading Accelerator II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Bay Loading Accelerator II",15600,20420,333,"Datacore - Rocket Science",2
"Medium Bay Loading Accelerator II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Bay Loading Accelerator II",30900,20420,333,"Datacore - Rocket Science",4
"Capital Bay Loading Accelerator II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Hydraulic Bay Thrusters II",7200,20420,333,"Datacore - Rocket Science",1
"Small Hydraulic Bay Thrusters II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Hydraulic Bay Thrusters II",15600,20420,333,"Datacore - Rocket Science",2
"Medium Hydraulic Bay Thrusters II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Small Rocket Fuel Cache Partition II",7200,20420,333,"Datacore - Rocket Science",1
"Small Rocket Fuel Cache Partition II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Rocket Fuel Cache Partition II",15600,20420,333,"Datacore - Rocket Science",2
"Medium Rocket Fuel Cache Partition II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Rocket Fuel Cache Partition II",30900,20420,333,"Datacore - Rocket Science",4
"Capital Rocket Fuel Cache Partition II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Warhead Calefaction Catalyst II",7200,20420,333,"Datacore - Rocket Science",1
"Small Warhead Calefaction Catalyst II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Warhead Calefaction Catalyst II",15600,20420,333,"Datacore - Rocket Science",2
"Medium Warhead Calefaction Catalyst II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Warhead Calefaction Catalyst II",30900,20420,333,"Datacore - Rocket Science",4
"Capital Warhead Calefaction Catalyst II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Warhead Flare Catalyst II",7200,20420,333,"Datacore - Rocket Science",1
"Small Warhead Flare Catalyst II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Warhead Flare Catalyst II",15600,20420,333,"Datacore - Rocket Science",2
"Medium Warhead Flare Catalyst II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Warhead Flare Catalyst II",30900,20420,333,"Datacore - Rocket Science",4
"Capital Warhead Flare Catalyst II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Warhead Rigor Catalyst II",7200,20420,333,"Datacore - Rocket Science",1
"Small Warhead Rigor Catalyst II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Warhead Rigor Catalyst II",15600,20420,333,"Datacore - Rocket Science",2
"Medium Warhead Rigor Catalyst II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Warhead Rigor Catalyst II",30900,20420,333,"Datacore - Rocket Science",4
"Capital Warhead Rigor Catalyst II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Projectile Ambit Extension II",7200,20423,333,"Datacore - Nuclear Physics",1
"Small Projectile Ambit Extension II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Projectile Ambit Extension II",15600,20423,333,"Datacore - Nuclear Physics",2
"Medium Projectile Ambit Extension II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Projectile Ambit Extension II",30900,20423,333,"Datacore - Nuclear Physics",4
"Capital Projectile Ambit Extension II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Projectile Burst Aerator II",7200,20423,333,"Datacore - Nuclear Physics",1
"Small Projectile Burst Aerator II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Projectile Burst Aerator II",15600,20423,333,"Datacore - Nuclear Physics",2
"Medium Projectile Burst Aerator II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Projectile Burst Aerator II",30900,20423,333,"Datacore - Nuclear Physics",4
"Capital Projectile Burst Aerator II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Projectile Collision Accelerator II",7200,20423,333,"Datacore - Nuclear Physics",1
"Small Projectile Collision Accelerator II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Projectile Collision Accelerator II",15600,20423,333,"Datacore - Nuclear Physics",2
"Medium Projectile Collision Accelerator II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Projectile Collision Accelerator II",30900,20423,333,"Datacore - Nuclear Physics",4
"Capital Projectile Collision Accelerator II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Projectile Locus Coordinator II",7200,20423,333,"Datacore - Nuclear Physics",1
"Small Projectile Locus Coordinator II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Projectile Locus Coordinator II",15600,20423,333,"Datacore - Nuclear Physics",2
"Medium Projectile Locus Coordinator II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Projectile Locus Coordinator II",30900,20423,333,"Datacore - Nuclear Physics",4
"Capital Projectile Locus Coordinator II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Projectile Metastasis Adjuster II",7200,20423,333,"Datacore - Nuclear Physics",1
"Small Projectile Metastasis Adjuster II",7200,20424,333,"Datacore - Mechanical Engineering",1
"Medium Projectile Metastasis Adjuster II",15600,20423,333,"Datacore - Nuclear Physics",2
"Medium Projectile Metastasis Adjuster II",15600,20424,333,"Datacore - Mechanical Engineering",2
"Capital Projectile Metastasis Adjuster II",30900,20423,333,"Datacore - Nuclear Physics",4
"Capital Projectile Metastasis Adjuster II",30900,20424,333,"Datacore - Mechanical Engineering",4
"Small Anti-EM Screen Reinforcer II",7200,20171,333,"Datacore - Hydromagnetic Physics",1
"Small Anti-EM Screen Reinforcer II",7200,20414,333,"Datacore - Quantum Physics",1
"Medium Anti-EM Screen Reinforcer II",15600,20171,333,"Datacore - Hydromagnetic Physics",2
"Medium Anti-EM Screen Reinforcer II",15600,20414,333,"Datacore - Quantum Physics",2
"Capital Anti-EM Screen Reinforcer II",30900,20171,333,"Datacore - Hydromagnetic Physics",4
"Capital Anti-EM Screen Reinforcer II",30900,20414,333,"Datacore - Quantum Physics",4
