baseid,basename,basebpid,basebpname,t2id,t2name,t2bpid,t2bpname,baseProb5,T2_runs,old_copytime,old_inventtime,old_buildtime,old_prodmod,new_copytime,new_inventtime
25894,"Large Trimark Armor Pump I",25895,"Large Trimark Armor Pump I Blueprint",26302,"Large Trimark Armor Pump II",26303,"Large Trimark Armor Pump II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26072,"Large Cargohold Optimization I",26073,"Large Cargohold Optimization I Blueprint",26304,"Large Cargohold Optimization II",26305,"Large Cargohold Optimization II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26056,"Large Dynamic Fuel Valve I",26057,"Large Dynamic Fuel Valve I Blueprint",26306,"Large Dynamic Fuel Valve II",26307,"Large Dynamic Fuel Valve II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26062,"Large Engine Thermal Shielding I",26063,"Large Engine Thermal Shielding I Blueprint",26308,"Large Engine Thermal Shielding II",26309,"Large Engine Thermal Shielding II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26058,"Large Low Friction Nozzle Joints I",26059,"Large Low Friction Nozzle Joints I Blueprint",26310,"Large Low Friction Nozzle Joints II",26311,"Large Low Friction Nozzle Joints II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26070,"Large Polycarbon Engine Housing I",26071,"Large Polycarbon Engine Housing I Blueprint",26312,"Large Polycarbon Engine Housing II",26313,"Large Polycarbon Engine Housing II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26064,"Propellant Injection Vent I",26065,"Propellant Injection Vent I Blueprint",26314,"Propellant Injection Vent II",26315,"Propellant Injection Vent II Blueprint",0.50400,1,9000.000000,9000,60000,12000,720,900
26060,"Large Auxiliary Thrusters I",26061,"Large Auxiliary Thrusters I Blueprint",26318,"Large Auxiliary Thrusters II",26319,"Large Auxiliary Thrusters II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26066,"Large Warp Core Optimizer I",26067,"Large Warp Core Optimizer I Blueprint",26320,"Large Warp Core Optimizer II",26321,"Large Warp Core Optimizer II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26068,"Large Hyperspatial Velocity Optimizer I",26069,"Large Hyperspatial Velocity Optimizer I Blueprint",26322,"Large Hyperspatial Velocity Optimizer II",26323,"Large Hyperspatial Velocity Optimizer II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25908,"Large Drone Control Range Augmentor I",25909,"Large Drone Control Range Augmentor I Blueprint",26324,"Large Drone Control Range Augmentor II",26325,"Large Drone Control Range Augmentor II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25916,"Large Drone Durability Enhancer I",25917,"Large Drone Durability Enhancer I Blueprint",26326,"Large Drone Durability Enhancer II",26327,"Large Drone Durability Enhancer II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25918,"Large Drone Mining Augmentor I",25919,"Large Drone Mining Augmentor I Blueprint",26328,"Large Drone Mining Augmentor II",26329,"Large Drone Mining Augmentor II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25910,"Large Drone Repair Augmentor I",25911,"Large Drone Repair Augmentor I Blueprint",26330,"Large Drone Repair Augmentor II",26331,"Large Drone Repair Augmentor II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25912,"Large Drone Scope Chip I",25913,"Large Drone Scope Chip I Blueprint",26332,"Large Drone Scope Chip II",26333,"Large Drone Scope Chip II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25914,"Large Drone Speed Augmentor I",25915,"Large Drone Speed Augmentor I Blueprint",26334,"Large Drone Speed Augmentor II",26335,"Large Drone Speed Augmentor II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25920,"Large Sentry Damage Augmentor I",25921,"Large Sentry Damage Augmentor I Blueprint",26338,"Large Sentry Damage Augmentor II",26339,"Large Sentry Damage Augmentor II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25924,"Large Stasis Drone Augmentor I",25925,"Large Stasis Drone Augmentor I Blueprint",26340,"Large Stasis Drone Augmentor II",26341,"Large Stasis Drone Augmentor II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25930,"Large Emission Scope Sharpener I",25931,"Large Emission Scope Sharpener I Blueprint",26342,"Large Emission Scope Sharpener II",26343,"Large Emission Scope Sharpener II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25928,"Large Signal Disruption Amplifier I",25929,"Large Signal Disruption Amplifier I Blueprint",26344,"Large Signal Disruption Amplifier II",26345,"Large Signal Disruption Amplifier II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25932,"Large Memetic Algorithm Bank I",25933,"Large Memetic Algorithm Bank I Blueprint",26346,"Large Memetic Algorithm Bank II",26347,"Large Memetic Algorithm Bank II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25934,"Large Liquid Cooled Electronics I",25935,"Large Liquid Cooled Electronics I Blueprint",26348,"Large Liquid Cooled Electronics II",26349,"Large Liquid Cooled Electronics II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25936,"Large Gravity Capacitor Upgrade I",25937,"Large Gravity Capacitor Upgrade I Blueprint",26350,"Large Gravity Capacitor Upgrade II",26351,"Large Gravity Capacitor Upgrade II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26106,"Large Particle Dispersion Augmentor I",26107,"Large Particle Dispersion Augmentor I Blueprint",26352,"Large Particle Dispersion Augmentor II",26353,"Large Particle Dispersion Augmentor II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26110,"Large Inverted Signal Field Projector I",26111,"Large Inverted Signal Field Projector I Blueprint",26354,"Large Inverted Signal Field Projector II",26355,"Large Inverted Signal Field Projector II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26112,"Large Tracking Diagnostic Subroutines I",26113,"Large Tracking Diagnostic Subroutines I Blueprint",26356,"Large Tracking Diagnostic Subroutines II",26357,"Large Tracking Diagnostic Subroutines II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26102,"Large Ionic Field Projector I",26103,"Large Ionic Field Projector I Blueprint",26358,"Large Ionic Field Projector II",26359,"Large Ionic Field Projector II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26108,"Large Particle Dispersion Projector I",26109,"Large Particle Dispersion Projector I Blueprint",26360,"Large Particle Dispersion Projector II",26361,"Large Particle Dispersion Projector II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26104,"Large Signal Focusing Kit I",26105,"Large Signal Focusing Kit I Blueprint",26362,"Large Signal Focusing Kit II",26363,"Large Signal Focusing Kit II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26100,"Large Targeting System Subcontroller I",26101,"Large Targeting System Subcontroller I Blueprint",26364,"Large Targeting System Subcontroller II",26365,"Large Targeting System Subcontroller II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26096,"Large Targeting Systems Stabilizer I",26097,"Large Targeting Systems Stabilizer I Blueprint",26366,"Large Targeting Systems Stabilizer II",26367,"Large Targeting Systems Stabilizer II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25950,"Large Egress Port Maximizer I",25951,"Large Egress Port Maximizer I Blueprint",26368,"Large Egress Port Maximizer II",26369,"Large Egress Port Maximizer II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25956,"Large Ancillary Current Router I",25957,"Large Ancillary Current Router I Blueprint",26370,"Large Ancillary Current Router II",26371,"Large Ancillary Current Router II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25952,"Large Powergrid Subroutine Maximizer I",25953,"Large Powergrid Subroutine Maximizer I Blueprint",26372,"Large Powergrid Subroutine Maximizer II",26373,"Large Powergrid Subroutine Maximizer II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25948,"Large Capacitor Control Circuit I",25949,"Large Capacitor Control Circuit I Blueprint",26374,"Large Capacitor Control Circuit II",26375,"Large Capacitor Control Circuit II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25954,"Large Semiconductor Memory Cell I",25955,"Large Semiconductor Memory Cell I Blueprint",26376,"Large Semiconductor Memory Cell II",26377,"Large Semiconductor Memory Cell II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25968,"Large Energy Discharge Elutriation I",25969,"Large Energy Discharge Elutriation I Blueprint",26378,"Large Energy Discharge Elutriation II",26379,"Large Energy Discharge Elutriation II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25978,"Large Energy Burst Aerator I",25979,"Large Energy Burst Aerator I Blueprint",26380,"Large Energy Burst Aerator II",26381,"Large Energy Burst Aerator II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25980,"Large Energy Collision Accelerator I",25981,"Large Energy Collision Accelerator I Blueprint",26382,"Large Energy Collision Accelerator II",26383,"Large Energy Collision Accelerator II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25976,"Large Algid Energy Administrations Unit I",25977,"Large Algid Energy Administrations Unit I Blueprint",26384,"Large Algid Energy Administrations Unit II",26385,"Large Algid Energy Administrations Unit II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25970,"Large Energy Ambit Extension I",25971,"Large Energy Ambit Extension I Blueprint",26386,"Large Energy Ambit Extension II",26387,"Large Energy Ambit Extension II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25972,"Large Energy Locus Coordinator I",25973,"Large Energy Locus Coordinator I Blueprint",26388,"Large Energy Locus Coordinator II",26389,"Large Energy Locus Coordinator II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25974,"Large Energy Metastasis Adjuster I",25975,"Large Energy Metastasis Adjuster I Blueprint",26390,"Large Energy Metastasis Adjuster II",26391,"Large Energy Metastasis Adjuster II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25996,"Large Hybrid Discharge Elutriation I",25997,"Large Hybrid Discharge Elutriation I Blueprint",26392,"Large Hybrid Discharge Elutriation II",26393,"Large Hybrid Discharge Elutriation II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26006,"Large Hybrid Burst Aerator I",26007,"Large Hybrid Burst Aerator I Blueprint",26394,"Large Hybrid Burst Aerator II",26395,"Large Hybrid Burst Aerator II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26008,"Large Hybrid Collision Accelerator I",26009,"Large Hybrid Collision Accelerator I Blueprint",26396,"Large Hybrid Collision Accelerator II",26397,"Large Hybrid Collision Accelerator II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26004,"Large Algid Hybrid Administrations Unit I",26005,"Large Algid Hybrid Administrations Unit I Blueprint",26398,"Large Algid Hybrid Administrations Unit II",26399,"Large Algid Hybrid Administrations Unit II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25998,"Large Hybrid Ambit Extension I",25999,"Large Hybrid Ambit Extension I Blueprint",26400,"Large Hybrid Ambit Extension II",26401,"Large Hybrid Ambit Extension II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26000,"Large Hybrid Locus Coordinator I",26001,"Large Hybrid Locus Coordinator I Blueprint",26402,"Large Hybrid Locus Coordinator II",26403,"Large Hybrid Locus Coordinator II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26002,"Large Hybrid Metastasis Adjuster I",26003,"Large Hybrid Metastasis Adjuster I Blueprint",26404,"Large Hybrid Metastasis Adjuster II",26405,"Large Hybrid Metastasis Adjuster II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26026,"Large Bay Loading Accelerator I",26027,"Large Bay Loading Accelerator I Blueprint",26406,"Large Bay Loading Accelerator II",26407,"Large Bay Loading Accelerator II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26018,"Launcher Processor Rig I",26019,"Launcher Processor Rig I Blueprint",26408,"Launcher Processor Rig II",26409,"Launcher Processor Rig II Blueprint",0.50400,1,9000.000000,9000,60000,12000,1200,7200
26024,"Missile Guidance System Rig I",26025,"Missile Guidance System Rig I Blueprint",26410,"Missile Guidance System Rig II",26411,"Missile Guidance System Rig II Blueprint",0.50400,1,9000.000000,9000,60000,12000,1200,7200
26028,"Large Warhead Flare Catalyst I",26029,"Large Warhead Flare Catalyst I Blueprint",26412,"Large Warhead Flare Catalyst II",26413,"Large Warhead Flare Catalyst II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26020,"Large Warhead Rigor Catalyst I",26021,"Large Warhead Rigor Catalyst I Blueprint",26414,"Large Warhead Rigor Catalyst II",26415,"Large Warhead Rigor Catalyst II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26016,"Large Hydraulic Bay Thrusters I",26017,"Large Hydraulic Bay Thrusters I Blueprint",26416,"Large Hydraulic Bay Thrusters II",26417,"Large Hydraulic Bay Thrusters II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26022,"Large Rocket Fuel Cache Partition I",26023,"Large Rocket Fuel Cache Partition I Blueprint",26418,"Large Rocket Fuel Cache Partition II",26419,"Large Rocket Fuel Cache Partition II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26030,"Large Warhead Calefaction Catalyst I",26031,"Large Warhead Calefaction Catalyst I Blueprint",26420,"Large Warhead Calefaction Catalyst II",26421,"Large Warhead Calefaction Catalyst II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26048,"Large Projectile Collision Accelerator I",26049,"Large Projectile Collision Accelerator I Blueprint",26424,"Large Projectile Collision Accelerator II",26425,"Large Projectile Collision Accelerator II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26038,"Large Projectile Ambit Extension I",26039,"Large Projectile Ambit Extension I Blueprint",26428,"Large Projectile Ambit Extension II",26429,"Large Projectile Ambit Extension II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26046,"Large Projectile Burst Aerator I",26047,"Large Projectile Burst Aerator I Blueprint",26430,"Large Projectile Burst Aerator II",26431,"Large Projectile Burst Aerator II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26040,"Large Projectile Locus Coordinator I",26041,"Large Projectile Locus Coordinator I Blueprint",26432,"Large Projectile Locus Coordinator II",26433,"Large Projectile Locus Coordinator II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26042,"Large Projectile Metastasis Adjuster I",26043,"Large Projectile Metastasis Adjuster I Blueprint",26434,"Large Projectile Metastasis Adjuster II",26435,"Large Projectile Metastasis Adjuster II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26076,"Large Anti-EM Screen Reinforcer I",26077,"Large Anti-EM Screen Reinforcer I Blueprint",26436,"Large Anti-EM Screen Reinforcer II",26437,"Large Anti-EM Screen Reinforcer II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26078,"Large Anti-Explosive Screen Reinforcer I",26079,"Large Anti-Explosive Screen Reinforcer I Blueprint",26438,"Large Anti-Explosive Screen Reinforcer II",26439,"Large Anti-Explosive Screen Reinforcer II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26080,"Large Anti-Kinetic Screen Reinforcer I",26081,"Large Anti-Kinetic Screen Reinforcer I Blueprint",26440,"Large Anti-Kinetic Screen Reinforcer II",26441,"Large Anti-Kinetic Screen Reinforcer II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26082,"Large Anti-Thermal Screen Reinforcer I",26083,"Large Anti-Thermal Screen Reinforcer I Blueprint",26442,"Large Anti-Thermal Screen Reinforcer II",26443,"Large Anti-Thermal Screen Reinforcer II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
25906,"Large Core Defense Capacitor Safeguard I",25907,"Large Core Defense Capacitor Safeguard I Blueprint",26444,"Large Core Defense Capacitor Safeguard II",26445,"Large Core Defense Capacitor Safeguard II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26090,"Large Core Defense Charge Economizer I",26091,"Large Core Defense Charge Economizer I Blueprint",26446,"Large Core Defense Charge Economizer II",26447,"Large Core Defense Charge Economizer II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26088,"Large Core Defense Field Extender I",26089,"Large Core Defense Field Extender I Blueprint",26448,"Large Core Defense Field Extender II",26449,"Large Core Defense Field Extender II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26084,"Large Core Defense Field Purger I",26085,"Large Core Defense Field Purger I Blueprint",26450,"Large Core Defense Field Purger II",26451,"Large Core Defense Field Purger II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
26086,"Large Core Defense Operational Solidifier I",26087,"Large Core Defense Operational Solidifier I Blueprint",26452,"Large Core Defense Operational Solidifier II",26453,"Large Core Defense Operational Solidifier II Blueprint",0.50400,1,90000.000000,90000,30000,6000,3600,23400
12200,"Mobile Large Warp Disruptor I",12301,"Mobile Large Warp Disruptor I Blueprint",26888,"Mobile Large Warp Disruptor II",26889,"Mobile Large Warp Disruptor II Blueprint",0.50400,10,300000.000000,36000,80000,16000,3600,268200
12199,"Mobile Medium Warp Disruptor I",12300,"Mobile Medium Warp Disruptor I Blueprint",26890,"Mobile Medium Warp Disruptor II",26891,"Mobile Medium Warp Disruptor II Blueprint",0.50400,10,150000.000000,18000,40000,8000,2400,178800
12198,"Mobile Small Warp Disruptor I",12297,"Mobile Small Warp Disruptor I Blueprint",26892,"Mobile Small Warp Disruptor II",26893,"Mobile Small Warp Disruptor II Blueprint",0.50400,10,75000.000000,9000,20000,4000,1200,81300
11355,"Small Remote Armor Repairer I",11356,"Small Remote Armor Repairer I Blueprint",26912,"Small Remote Armor Repairer II",26917,"Small Remote Armor Repairer II Blueprint",0.50400,10,9000.000000,9000,4000,800,720,13800
11357,"Medium Remote Armor Repairer I",11358,"Medium Remote Armor Repairer I Blueprint",26913,"Medium Remote Armor Repairer II",26916,"Medium Remote Armor Repairer II Blueprint",0.50400,10,9000.000000,9000,5000,1000,1440,30900
11359,"Large Remote Armor Repairer I",11360,"Large Remote Armor Repairer I Blueprint",26914,"Large Remote Armor Repairer II",26915,"Large Remote Armor Repairer II Blueprint",0.50400,10,9000.000000,9000,6000,1200,2160,51000
26929,"Small Processor Overclocking Unit I",26930,"Small Processor Overclocking Unit I Blueprint",26931,"Small Processor Overclocking Unit II",26932,"Small Processor Overclocking Unit II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
27021,"Perpetual Motion Unit I",27022,"Perpetual Motion Unit I Blueprint",27023,"Perpetual Motion Unit II",27024,"Perpetual Motion Unit II Blueprint",1.26000,1,9000.000000,300,600,120,480,0
31067,"Capital Nanobot Accelerator I",31068,"Capital Nanobot Accelerator I Blueprint",27066,"Capital Nanobot Accelerator II",27067,"Capital Nanobot Accelerator II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
23523,"Heavy Armor Maintenance Bot I",23524,"Heavy Armor Maintenance Bot I Blueprint",28197,"Heavy Armor Maintenance Bot II",28198,"Heavy Armor Maintenance Bot II Blueprint",0.50400,10,7200.000000,7200,3000,600,720,23700
22765,"Heavy Shield Maintenance Bot I",22766,"Heavy Shield Maintenance Bot I Blueprint",28199,"Heavy Shield Maintenance Bot II",28200,"Heavy Shield Maintenance Bot II Blueprint",0.50400,10,7200.000000,7200,3000,600,720,23700
23711,"Light Armor Maintenance Bot I",23712,"Light Armor Maintenance Bot I Blueprint",28201,"Light Armor Maintenance Bot II",28202,"Light Armor Maintenance Bot II Blueprint",0.50400,1,7200.000000,7200,1000,200,240,600
23719,"Light Shield Maintenance Bot I",23720,"Light Shield Maintenance Bot I Blueprint",28203,"Light Shield Maintenance Bot II",28204,"Light Shield Maintenance Bot II Blueprint",0.50400,1,7200.000000,7200,1000,200,240,600
23709,"Medium Armor Maintenance Bot I",23710,"Medium Armor Maintenance Bot I Blueprint",28205,"Medium Armor Maintenance Bot II",28206,"Medium Armor Maintenance Bot II Blueprint",0.50400,10,7200.000000,7200,2000,400,480,15900
23717,"Medium Shield Maintenance Bot I",23718,"Medium Shield Maintenance Bot I Blueprint",28207,"Medium Shield Maintenance Bot II",28208,"Medium Shield Maintenance Bot II Blueprint",0.50400,10,7200.000000,7200,2000,400,480,15900
23559,"Warden I",23560,"Warden I Blueprint",28209,"Warden II",28210,"Warden II Blueprint",0.50400,10,7200.000000,7200,3000,600,720,23700
23561,"Garde I",23562,"Garde I Blueprint",28211,"Garde II",28212,"Garde II Blueprint",0.50400,10,7200.000000,7200,3000,600,720,23700
23525,"Curator I",23526,"Curator I Blueprint",28213,"Curator II",28214,"Curator II Blueprint",0.50400,10,7200.000000,7200,3000,600,720,23700
23563,"Bouncer I",23564,"Bouncer I Blueprint",28215,"Bouncer II",28216,"Bouncer II Blueprint",0.50400,10,7200.000000,7200,3000,600,720,23700
22542,"Mining Laser Upgrade I",22543,"Mining Laser Upgrade I Blueprint",28576,"Mining Laser Upgrade II",28577,"Mining Laser Upgrade II Blueprint",0.50400,10,9000.000000,9000,5000,1000,720,13800
22576,"Ice Harvester Upgrade I",22577,"Ice Harvester Upgrade I Blueprint",28578,"Ice Harvester Upgrade II",28579,"Ice Harvester Upgrade II Blueprint",0.50400,10,9000.000000,9000,5000,1000,720,13800
642,Apocalypse,996,"Apocalypse Blueprint",28659,Paladin,28660,"Paladin Blueprint",0.25200,1,27000.000000,270000,180000,36000,14400,192000
641,Megathron,995,"Megathron Blueprint",28661,Kronos,28662,"Kronos Blueprint",0.25200,1,27000.000000,270000,180000,36000,14400,192000
639,Tempest,693,"Tempest Blueprint",28665,Vargur,28666,"Vargur Blueprint",0.25200,1,27000.000000,270000,180000,36000,14400,192000
638,Raven,688,"Raven Blueprint",28710,Golem,28711,"Golem Blueprint",0.25200,1,27000.000000,270000,180000,36000,14400,192000
20185,Charon,20186,"Charon Blueprint",28844,Rhea,28845,"Rhea Blueprint",0.37800,1,1920000.000000,500000,1920000,384000,1200000,1485000
20189,Fenrir,20190,"Fenrir Blueprint",28846,Nomad,28847,"Nomad Blueprint",0.37800,1,1920000.000000,500000,1920000,384000,1200000,1485000
20187,Obelisk,20188,"Obelisk Blueprint",28848,Anshar,28849,"Anshar Blueprint",0.37800,1,1920000.000000,500000,1920000,384000,1200000,1485000
20183,Providence,20184,"Providence Blueprint",28850,Ark,28851,"Ark Blueprint",0.37800,1,1920000.000000,500000,1920000,384000,1200000,1485000
22177,"Relic Analyzer I",22178,"Relic Analyzer I Blueprint",30832,"Relic Analyzer II",30833,"Relic Analyzer II Blueprint",0.50400,10,9000.000000,9000,8000,1600,1440,30900
22175,"Data Analyzer I",22176,"Data Analyzer I Blueprint",30834,"Data Analyzer II",30835,"Data Analyzer II Blueprint",0.50400,10,9000.000000,9000,8000,1600,1440,30900
25861,"Salvager I",25862,"Salvager I Blueprint",30836,"Salvager II",30837,"Salvager II Blueprint",0.50400,10,9000.000000,9000,8000,1600,2160,51000
30997,"Small Anti-EM Pump I",30998,"Small Anti-EM Pump I Blueprint",31003,"Small Anti-EM Pump II",31004,"Small Anti-EM Pump II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
30999,"Medium Anti-EM Pump I",31000,"Medium Anti-EM Pump I Blueprint",31005,"Medium Anti-EM Pump II",31006,"Medium Anti-EM Pump II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31001,"Capital Anti-EM Pump I",31002,"Capital Anti-EM Pump I Blueprint",31007,"Capital Anti-EM Pump II",31008,"Capital Anti-EM Pump II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31009,"Small Anti-Explosive Pump I",31010,"Small Anti-Explosive Pump I Blueprint",31015,"Small Anti-Explosive Pump II",31016,"Small Anti-Explosive Pump II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31011,"Medium Anti-Explosive Pump I",31012,"Medium Anti-Explosive Pump I Blueprint",31017,"Medium Anti-Explosive Pump II",31018,"Medium Anti-Explosive Pump II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31013,"Capital Anti-Explosive Pump I",31014,"Capital Anti-Explosive Pump I Blueprint",31019,"Capital Anti-Explosive Pump II",31020,"Capital Anti-Explosive Pump II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31021,"Small Anti-Kinetic Pump I",31022,"Small Anti-Kinetic Pump I Blueprint",31027,"Small Anti-Kinetic Pump II",31028,"Small Anti-Kinetic Pump II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31023,"Medium Anti-Kinetic Pump I",31024,"Medium Anti-Kinetic Pump I Blueprint",31029,"Medium Anti-Kinetic Pump II",31030,"Medium Anti-Kinetic Pump II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31025,"Capital Anti-Kinetic Pump I",31026,"Capital Anti-Kinetic Pump I Blueprint",31031,"Capital Anti-Kinetic Pump II",31032,"Capital Anti-Kinetic Pump II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31033,"Small Anti-Thermic Pump I",31034,"Small Anti-Thermic Pump I Blueprint",31039,"Small Anti-Thermic Pump II",31040,"Small Anti-Thermic Pump II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31035,"Medium Anti-Thermic Pump I",31036,"Medium Anti-Thermic Pump I Blueprint",31041,"Medium Anti-Thermic Pump II",31042,"Medium Anti-Thermic Pump II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
31037,"Capital Anti-Thermic Pump I",31038,"Capital Anti-Thermic Pump I Blueprint",31043,"Capital Anti-Thermic Pump II",31044,"Capital Anti-Thermic Pump II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
27064,"Capital Auxiliary Nano Pump I",27065,"Capital Auxiliary Nano Pump I Blueprint",31049,"Capital Auxiliary Nano Pump II",31050,"Capital Auxiliary Nano Pump II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31045,"Small Auxiliary Nano Pump I",31046,"Small Auxiliary Nano Pump I Blueprint",31051,"Small Auxiliary Nano Pump II",31052,"Small Auxiliary Nano Pump II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31047,"Medium Auxiliary Nano Pump I",31048,"Medium Auxiliary Nano Pump I Blueprint",31053,"Medium Auxiliary Nano Pump II",31054,"Medium Auxiliary Nano Pump II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
30987,"Small Trimark Armor Pump I",30988,"Small Trimark Armor Pump I Blueprint",31057,"Small Trimark Armor Pump II",31058,"Small Trimark Armor Pump II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31055,"Medium Trimark Armor Pump I",31056,"Medium Trimark Armor Pump I Blueprint",31059,"Medium Trimark Armor Pump II",31060,"Medium Trimark Armor Pump II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
30993,"Capital Trimark Armor Pump I",30994,"Capital Trimark Armor Pump I Blueprint",31061,"Capital Trimark Armor Pump II",31062,"Capital Trimark Armor Pump II Blueprint",0.50400,1,180000.000000,180000,60000,12000,4800,30900
31063,"Small Nanobot Accelerator I",31064,"Small Nanobot Accelerator I Blueprint",31069,"Small Nanobot Accelerator II",31070,"Small Nanobot Accelerator II Blueprint",0.50400,1,22500.000000,22500,7500,1500,1200,7200
31065,"Medium Nanobot Accelerator I",31066,"Medium Nanobot Accelerator I Blueprint",31071,"Medium Nanobot Accelerator II",31072,"Medium Nanobot Accelerator II Blueprint",0.50400,1,45000.000000,45000,15000,3000,2400,15600
